participant,cond,rf,color_tile,index,model_uncertain_prop
S4,show,oox,True,3,0.5662373417432163
S4,show,oox,True,3,0.5662373417432163
S55,show,oox,False,3,0.5662373417432163
S4,show,oox,True,3,0.5662373417432163
S4,show,oox,True,3,0.5662373417432163
S4,show,oox,True,3,0.5662373417432163
S4,show,oox,True,3,0.5662373417432163
S4,show,oox,True,3,0.5662373417432163
S4,show,oox,False,3,0.5662373417432163
S24,show,oox,False,3,0.5662373417432163
S24,show,oox,False,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,True,3,0.5662373417432163
S24,show,oox,False,3,0.5662373417432163
S50,show,oox,False,3,0.5662373417432163
S50,show,oox,False,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,True,3,0.5662373417432163
S50,show,oox,False,3,0.5662373417432163
S50,show,oox,False,3,0.5662373417432163
S25,show,oox,False,3,0.5662373417432163
S25,show,oox,True,3,0.5662373417432163
S25,show,oox,True,3,0.5662373417432163
S25,show,oox,True,3,0.5662373417432163
S25,show,oox,True,3,0.5662373417432163
S25,show,oox,True,3,0.5662373417432163
S25,show,oox,False,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S43,show,oox,True,3,0.5662373417432163
S43,show,oox,False,3,0.5662373417432163
S16,show,oox,False,3,0.5662373417432163
S16,show,oox,True,3,0.5662373417432163
S16,show,oox,True,3,0.5662373417432163
S16,show,oox,True,3,0.5662373417432163
S16,show,oox,True,3,0.5662373417432163
S16,show,oox,True,3,0.5662373417432163
S16,show,oox,False,3,0.5662373417432163
S51,show,oox,False,3,0.5662373417432163
S51,show,oox,False,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,True,3,0.5662373417432163
S51,show,oox,False,3,0.5662373417432163
S35,show,oox,False,3,0.5662373417432163
S35,show,oox,True,3,0.5662373417432163
S35,show,oox,True,3,0.5662373417432163
S35,show,oox,True,3,0.5662373417432163
S35,show,oox,True,3,0.5662373417432163
S35,show,oox,True,3,0.5662373417432163
S35,show,oox,False,3,0.5662373417432163
S13,show,oox,False,3,0.5662373417432163
S13,show,oox,True,3,0.5662373417432163
S13,show,oox,True,3,0.5662373417432163
S13,show,oox,True,3,0.5662373417432163
S13,show,oox,True,3,0.5662373417432163
S13,show,oox,True,3,0.5662373417432163
S13,show,oox,False,3,0.5662373417432163
S45,show,oox,False,3,0.5662373417432163
S45,show,oox,True,3,0.5662373417432163
S45,show,oox,True,3,0.5662373417432163
S45,show,oox,True,3,0.5662373417432163
S45,show,oox,True,3,0.5662373417432163
S45,show,oox,True,3,0.5662373417432163
S45,show,oox,False,3,0.5662373417432163
S26,show,oox,False,3,0.5662373417432163
S26,show,oox,False,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,True,3,0.5662373417432163
S26,show,oox,False,3,0.5662373417432163
S18,show,oox,False,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,True,3,0.5662373417432163
S18,show,oox,False,3,0.5662373417432163
S23,show,oox,False,3,0.5662373417432163
S23,show,oox,True,3,0.5662373417432163
S23,show,oox,True,3,0.5662373417432163
S23,show,oox,True,3,0.5662373417432163
S23,show,oox,True,3,0.5662373417432163
S23,show,oox,True,3,0.5662373417432163
S23,show,oox,False,3,0.5662373417432163
S0,show,oox,False,3,0.5662373417432163
S0,show,oox,False,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,True,3,0.5662373417432163
S0,show,oox,False,3,0.5662373417432163
S49,show,oox,False,3,0.5662373417432163
S49,show,oox,False,3,0.5662373417432163
S49,show,oox,False,3,0.5662373417432163
S49,show,oox,True,3,0.5662373417432163
S49,show,oox,True,3,0.5662373417432163
S49,show,oox,True,3,0.5662373417432163
S49,show,oox,True,3,0.5662373417432163
S49,show,oox,True,3,0.5662373417432163
S49,show,oox,False,3,0.5662373417432163
